"feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","target"
0.75600310695932,0.738600407248966,0.650955618123047,0.34583339914816,0.638874101576276,0.833847327136187,0.70224783271778,0.676956411052268,0.867109490287516,0.42464405035523,0.761396291973347,0.467798705180791,0.193731370550669,0.602341503460867,0.692453246301017,0.956791238584397,0.67332257363875,0.676580562500376,0.196142355460093,0.878778384284088,0.876437160603383,1
0.836829859131702,0.984008609465702,0.704114618561759,0.678230803692486,0.0839460422677767,0.00457801954237595,0.0992163226265401,0.66138005822088,0.895396557154269,0.784075621737634,0.788203318970947,0.806240147519338,0.602588018332786,0.615648427087492,0.323810906001022,0.839663902128246,0.648328215031232,0.429594746392465,0.825246785616021,0.118801336918609,0.864393458998433,0
0.388859524690496,0.969952114675342,0.593039272779004,0.692203217976881,0.738677740804954,0.915644386254684,0.167727995815165,0.467701826788757,0.580859220465087,0.952691319967848,0.642800842039384,0.971609484993211,0.25389350838768,0.122025355961814,0.510025161826531,0.493074256883383,0.298932314997432,0.51859019462061,0.393470619657815,0.841302216959805,0.200332381275083,0
0.407583843481104,0.0325953709137444,0.666300331973466,0.436001636319162,0.117197719812335,0.0717083779872042,0.066289300745866,0.178936199193786,0.288543088958261,0.147074215280587,0.291235796277611,0.056057176175494,0.903555941777927,0.993090461355828,0.10892668836771,0.764322162964129,0.487481867628934,0.649261971071355,0.860616200032938,0.231479790767408,0.590915653116387,1
0.5177201142723,0.81151329565012,0.59268989022763,0.11894382715556,0.148423762630503,0.241822992606783,0.213445931346969,0.461894373833946,0.171341200280161,0.750409921586441,0.142066254190165,0.598544454651233,0.550237969595679,0.653506420244158,0.290021435468806,0.665472405284995,0.800536707770126,0.568617430554698,0.672200247846216,0.210733895403754,0.621987495471108,1
0.996062095028707,0.0981416367417443,0.557804737245623,0.983776278129703,0.998057571866262,0.932944504192859,0.983499641155429,0.88276894145506,0.948602726709385,0.0967888333186435,0.991357201040771,0.0690417563624238,0.232896761418407,0.205179976203629,0.950013751044251,0.96053438456978,0.301126139011421,0.375775606921377,0.260346596141057,0.812438473566261,0.979841589944486,1
0.917824260341743,0.0592544188413886,0.948846483165892,0.172552725227829,0.669959230003662,0.507118358381223,0.231175885644827,0.154715986344966,0.502233892993793,0.0561600332668148,0.329049103541566,0.0405053504809014,0.752786098886289,0.860233070467838,0.31434480180524,0.987005101304268,0.844151132707356,0.830176449605293,0.68180018874641,0.636451608957423,0.996036459084609,1
0.992880773552666,0.0355465727813283,0.347522276042283,0.446238574100331,0.222517104631473,0.108420385749617,0.0600966416444179,0.117580176322634,0.104468039450498,0.134266431328059,0.202757893535408,0.0160928158914397,0.762097044323673,0.543319458625043,0.0321424346768956,0.983033943895745,0.402964893735288,0.372500094162584,0.803719908890596,0.123454016830839,0.984125419646418,0
0.409884609489413,0.370823323294688,0.441755302429563,0.0760797632906566,0.897651463842139,0.751619229259625,0.902645925913759,0.333787830426128,0.802340565809884,0.363345559791751,0.402972460910162,0.395240135579735,0.161790423732087,0.474361602713543,0.764590766962488,0.333890301805365,0.37627232688956,0.202225101434468,0.220651086068381,0.835846702403832,0.41680338540259,1
0.425724124211385,0.534610380265529,0.824302528141374,0.688120648237131,0.963993804764754,0.973867224381509,0.598331609657973,0.745953270029766,0.803431906973181,0.632897007719317,0.773465834513252,0.428763141410569,0.0658389133933295,0.0156848485722327,0.764064163459723,0.88762496364477,0.964767575103098,0.927262505345111,0.0257028393241695,0.946374406819448,0.752921980746534,1
0.673203256885202,0.930779557320023,0.516875623258282,0.808714796593169,0.791524925711815,0.825795051445825,0.202445355173995,0.0329761697131486,0.821709882810705,0.529235940514476,0.635134593920917,0.691283661834492,0.0482191343832792,0.133800054008932,0.226263852862579,0.866481795071255,0.255442535566017,0.319667667796934,0.322238203102038,0.906647600736265,0.837461896306061,1
0.468601860045196,0.89860087403598,0.268798603580183,0.9084285540148,0.845098124390123,0.890813653748571,0.942107899129296,0.758219142497634,0.857185444833231,0.84200953859621,0.910596790961811,0.808439850186289,0.28113962031648,0.713549197841205,0.845721378474307,0.154447532536609,0.193500929681916,0.149352224721619,0.183551131451588,0.878204000957626,0.43701638926014,0
0.647102170162872,0.396614456145602,0.830019610680573,0.224305346267903,0.38813796078813,0.410298532676557,0.31899726633722,0.169054715161063,0.253115126952001,0.568562875108573,0.239354905471986,0.255679050784303,0.711743224353623,0.853476982672986,0.516382621009041,0.769480330347506,0.867547251927911,0.979614401842865,0.843935840252071,0.247923178440829,0.517986596024706,0
0.244248156322439,0.454687377116502,0.147182253817979,0.314747032244273,0.472543120189224,0.423746365698396,0.301367384187337,0.395648265528836,0.45549451881668,0.85415135346066,0.373673410678394,0.649941062056027,0.242930163513522,0.303106820234666,0.333833631911311,0.451565859724073,0.24094916637559,0.372500094162584,0.189811342635656,0.491719557935903,0.200332381275083,0
0.798311599061964,0.58136044681749,0.564100079643876,0.226199633329081,0.553500790123263,0.31309282195618,0.255205062614587,0.30221481267636,0.2946101621635,0.272991956753141,0.0937150047267291,0.298266277279686,0.126631795561031,0.00044202916181923,0.266669583824898,0.712887919295226,0.715027729207228,0.659859693001489,0.188681124792366,0.325433433293067,0.797874270242254,1
0.257818881814563,0.227288299223674,0.180557714861263,0.213794912483482,0.230160325868732,0.0444353444224501,0.0518134760035329,0.222513420064424,0.0371546820872865,0.375519496417565,0.24687768054142,0.310164184316457,0.91548220482193,0.88679433561054,0.155933336458436,0.122764942686996,0.276418827959255,0.249139211547403,0.908774207587531,0.0497980839029983,0.113701314606398,0
0.772133011082304,0.389934800570243,0.842537667947653,0.428439292477293,0.457022190615166,0.560694659153008,0.450650879611437,0.429592152812006,0.259125561557844,0.645798324455403,0.444234828162928,0.552317757033503,0.467741858409706,0.640941203257718,0.253281312856665,0.804011877079228,0.495304193570242,0.709530725330431,0.424499277397529,0.380346695562745,0.745376777541762,0
0.519663623515714,0.704117273365672,0.519363346172514,0.923224288181971,0.68437425541746,0.685470775783173,0.418242113316545,0.00329122378836254,0.73668501530924,0.868891821832703,0.765720158080153,0.830531285884201,0.507213370566782,0.210581395034483,0.284389359466318,0.45605212383735,0.540162091540227,0.235166639288302,0.251516658683056,0.57024284534232,0.782400502602742,0
0.804169342350014,0.739837347429211,0.622309773458719,0.300487418837733,0.335561775773689,0.674328774978025,0.660465420776848,0.794372159802536,0.149485141103362,0.76087833129559,0.145419115718531,0.738039148482261,0.653300968336978,0.653506420244158,0.257811671472848,0.587467586966877,0.371224988577581,0.199134273946337,0.943144468895804,0.16637165399132,0.781194944814701,0
