"t_id","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21"
41235,0.314908275534693,0.415982318156338,0.0375230902753329,0.571655826990934,0.889736656533274,0.726238008398785,0.73150735884078,0.882360859258251,0.605297636318054,0.700042125912182,0.635803225034777,0.636838470583587,0.224838467298934,0.126901779741484,0.903712167027331,0.241771677612363,0.0403239729186654,0.0995736096617458,0.273281979383006,0.809959667221793,0.253010658995839
41154,0.437399208000233,0.90760993908823,0.934627176316981,0.918205218034399,0.934895684940659,0.903771502541158,0.927155515529504,0.91481180391902,0.945963603905312,0.816522819332419,0.99950842601308,0.838650431555116,0.40535897427022,0.95184138015349,0.756342130733961,0.0516666965787198,0.801837754404239,0.520907306351876,0.47602305372167,0.863671483317237,0.336355472213994
65981,0.295222911113943,0.342212230800569,0.213479351316546,0.628863532227942,0.328148167093277,0.286246938385766,0.769168854691956,0.398046518698095,0.184151407202979,0.542143027717072,0.0745861211207361,0.331560584316802,0.835564392422528,0.406459639437814,0.553885779530925,0.649915146454549,0.143748660258036,0.268900567159446,0.910978877425676,0.118801336918609,0.526083698553257
42049,0.301346171306466,0.345052971850079,0.213777939823827,0.313734543243739,0.420985760874619,0.871844437485604,0.685524317405604,0.717036732192207,0.737565615610166,0.375519496417565,0.736652226437544,0.525922048176176,0.144579521188749,0.622171672705874,0.829595419859574,0.424287683733276,0.243186537427054,0.298929221071276,0.149649498150837,0.749615984889836,0.522328015624175
59096,0.0144733898456681,0.466159893986675,0.392628525657566,0.888040547135488,0.328487749950275,0.66999377955244,0.652167298014099,0.44638786342168,0.848435921012731,0.394934223461692,0.646736440592744,0.469226934071111,0.280411236359055,0.726572889979481,0.736327885376951,0.556932547353348,0.383619390561735,0.606967540653707,0.519707815736565,0.793393076933602,0.346328763721422
26197,0.177102568933876,0.35763674150213,0.335251373829177,0.610042086038218,0.830946817906244,0.783495913570573,0.811874280573494,0.705163599539634,0.643544568209269,0.426681130499175,0.740611527964619,0.427097520587507,0.0765159712238943,0.297774189197673,0.72992562910062,0.258492590844869,0.58071962489213,0.456388480323501,0.129886231373045,0.723356378443376,0.40909253209297
99832,0.488524654674449,0.285527925517987,0.0431260772583181,0.444761406202419,0.231475927919335,0.11491207064388,0.86016163484027,0.906568700740011,0.402787240791728,0.569386228774137,0.336696027314466,0.491631307387796,0.800078032058084,0.993229043227872,0.845721378474307,0.238663498043601,0.0527395488608963,0.22090746460832,0.368992275440597,0.232677248934792,0.586970938182519
105392,0.323189795547628,0.666675854076446,0.196163448028843,0.577679409696698,0.691532212844624,0.771130920190131,0.474116187301704,0.558579043957416,0.413962420632034,0.815578526933991,0.523752306259935,0.629198278407671,0.428023834912665,0.0335337641431759,0.502227378046893,0.40463185423367,0.406931839514273,0.490434616508236,0.23199123624701,0.819467784880668,0.707272110644262
73062,0.133752916529268,0.237941819811858,0.785114041986198,0.983648592121742,0.944747521364457,0.983159748052194,0.959616307969508,0.939538000964715,0.854591084536083,0.29811851152097,0.89733340086151,0.136722982616307,0.570951952205931,0.661379108155739,0.938778859740477,0.107418684687863,0.656708826615293,0.438205020590746,0.395189182192933,0.997911151368788,0.161726100038084
22187,0.631754938621182,0.680864363015236,0.869000507176269,0.716977780432047,0.740965968380199,0.998109226398943,0.888152743328839,0.74615184068886,0.543302680102497,0.93711624326057,0.493075374726646,0.669562369225955,0.0645611284867953,0.204805428167971,0.930537382729199,0.824419964500738,0.977246878032416,0.991900403522282,0.102391614351455,0.981442480047198,0.875874265300241
38916,0.204053075444395,0.980202781723672,0.613817810887115,0.758371142509101,0.108157494746678,0.35338131154618,0.10562245634163,0.0681935375405361,0.351870590572254,0.857120055083096,0.624661747326592,0.981244067894247,0.373767293968977,0.645628836083493,0.125436912769661,0.697119901347027,0.312361495570619,0.373386915800292,0.198709698193729,0.636942338717279,0.200589968269187
21096,0.222405808749276,0.560179123311023,0.280520596376661,0.909214304382172,0.773554939505228,0.911548510438182,0.902645925913759,0.993377278671802,0.920634576763403,0.529235940514476,0.859004116056415,0.719329728516807,0.140815272350844,0.00586369383243834,0.791544937693718,0.29905338020401,0.172599393036343,0.265510919852923,0.0082437364533586,0.991709548511597,0.438028945989047
100942,0.161414887586003,0.846504204201095,0.563673359768382,0.844920890997872,0.804674390266439,0.884079936608428,0.811604815466706,0.775671242945904,0.942092348463172,0.798913841511049,0.941397520908314,0.755935675325505,0.0299141625918651,0.0698326474078867,0.934652328507189,0.217286894598929,0.428755674013315,0.199138768429359,0.035388302849452,0.877034222395095,0.146127562009138
94667,0.393902873952391,0.0481824548746822,0.291344297205138,0.00958242899566113,0.665130116198917,0.579801572288575,0.805390297171319,0.980849406744218,0.00421653888230284,0.106424276940206,0.00163074707715624,0.152851878881217,0.381422577657352,0.492352088971154,0.965925423295404,0.336744470636123,0.152013982638175,0.174248416406889,0.370814484501546,0.515479361891161,0.429770533060987
91437,0.805501087308095,0.393661831516043,0.734625307994451,0.271803565806404,0.43671049569564,0.610209610662329,0.329701764150669,0.150399353859375,0.323431159018471,0.274598903611363,0.234287869404788,0.322298006221641,0.0333699927374497,0.0399426237707186,0.266669583824898,0.690818338179388,0.952455439152782,0.91321878098859,0.035388302849452,0.600232373120065,0.75627354599022
117200,0.354061640384704,0.347944690158465,0.703169852460691,0.991183576923709,0.875892014317457,0.696821840934449,0.430654360656483,0.640287050299039,0.623165050059483,0.470049290029221,0.841741520531168,0.536108530009577,0.357339943686671,0.365169000194949,0.459725585717546,0.38236347882133,0.662040688016685,0.315832860937847,0.460010415021737,0.688683937563134,0.624315971320262
107704,0.522356326599611,0.237998624340527,0.685807053965561,0.840682977290329,0.857300277105411,0.410298532676557,0.656411219452408,0.578474292904455,0.869760712358952,0.221471694957772,0.946943651872207,0.29097559545079,0.0080640376269273,0.0648950655721898,0.967527038224695,0.889587269865274,0.752817643214767,0.69706836266933,0.0412603417541064,0.479847356121698,0.655734835664162
22929,0.131138675958607,0.639296525330703,0.456345435431514,0.927429950002338,0.14866128860634,0.414107726312273,0.181245885606921,0.264125904361473,0.865095687589966,0.348710481532624,0.918295543096575,0.331534874165813,0.25389350838768,0.246524699473939,0.221891873361586,0.159397070902987,0.42914073395881,0.630611591524924,0.0668340651501614,0.351748982175532,0.0729347558506487
19582,0.997206079673245,0.682537016482667,0.2293268591435,0.854998677515299,0.203128965868545,0.168540751646073,0.169805377361709,0.0844927271845543,0.369164620192759,0.766204080156752,0.521136776521095,0.588936489680305,0.924586184882678,0.730624476018743,0.0432589463925536,0.948847065594353,0.214388581764817,0.11732691255287,0.835325533290158,0.0938131638021638,0.976920165174436
